L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,575,C,2,X,173,K,9,S,3,Y,172,R,5,Y,125,X,9,K,5,R,2,C,2,S,1,Y,2,"L1:[sp=K,575] C=2,X=173,K=9,S=3,Y=172,R=5 || L2:[sp=Y,125] X=9,K=5,R=2,C=2,S=1,Y=2",-1580593.0,-169316.0,1,K|Y,1
K,575,R,5,X,173,K,9,S,3,Y,172,C,2,Y,125,X,9,K,5,R,2,C,2,S,2,Y,2,"L1:[sp=K,575] R=5,X=173,K=9,S=3,Y=172,C=2 || L2:[sp=Y,125] X=9,K=5,R=2,C=2,S=2,Y=2",-1580593.0,-175453.0,1,K|Y,1
X,575,X,21,K,9,R,5,Y,172,S,1,C,3,Y,125,K,8,X,14,R,3,C,3,S,1,Y,2,"L1:[sp=X,575] X=21,K=9,R=5,Y=172,S=1,C=3 || L2:[sp=Y,125] K=8,X=14,R=3,C=3,S=1,Y=2",-1580993.0,-182170.0,1,X|Y,1
X,575,X,21,K,9,S,1,R,6,Y,172,C,3,Y,125,K,2,X,16,S,1,C,1,Y,2,R,5,"L1:[sp=X,575] X=21,K=9,S=1,R=6,Y=172,C=3 || L2:[sp=Y,125] K=2,X=16,S=1,C=1,Y=2,R=5",-1580993.0,-225908.0,1,X|Y,1
X,575,X,21,K,9,S,1,R,1,Y,172,C,3,Y,125,K,8,X,16,S,1,C,1,Y,2,R,1,"L1:[sp=X,575] X=21,K=9,S=1,R=1,Y=172,C=3 || L2:[sp=Y,125] K=8,X=16,S=1,C=1,Y=2,R=1",-1582113.0,-787349.0,1,X|Y,1
X,575,X,21,K,9,S,1,R,1,Y,172,C,3,Y,125,K,8,X,8,S,1,C,1,Y,2,R,1,"L1:[sp=X,575] X=21,K=9,S=1,R=1,Y=172,C=3 || L2:[sp=Y,125] K=8,X=8,S=1,C=1,Y=2,R=1",-1582113.0,-787349.0,1,X|Y,1
X,575,X,21,K,9,S,1,R,1,Y,172,C,3,Y,125,K,8,X,14,S,1,C,1,Y,2,R,1,"L1:[sp=X,575] X=21,K=9,S=1,R=1,Y=172,C=3 || L2:[sp=Y,125] K=8,X=14,S=1,C=1,Y=2,R=1",-1582113.0,-787349.0,1,X|Y,1
X,575,Y,197,X,21,S,6,C,3,R,7,K,26,Y,86,Y,2,K,5,S,2,R,1,X,17,C,1,"L1:[sp=X,575] Y=197,X=21,S=6,C=3,R=7,K=26 || L2:[sp=Y,86] Y=2,K=5,S=2,R=1,X=17,C=1",-1587613.0,-28873.7,1,X|Y,1
X,575,Y,176,X,21,S,6,C,3,R,7,K,26,Y,86,R,1,K,5,S,2,Y,2,X,17,C,1,"L1:[sp=X,575] Y=176,X=21,S=6,C=3,R=7,K=26 || L2:[sp=Y,86] R=1,K=5,S=2,Y=2,X=17,C=1",-1587613.0,-28739.4,1,X|Y,1
X,575,Y,197,X,21,C,1,S,6,R,7,K,26,Y,86,Y,2,K,5,S,2,R,5,X,17,C,1,"L1:[sp=X,575] Y=197,X=21,C=1,S=6,R=7,K=26 || L2:[sp=Y,86] Y=2,K=5,S=2,R=5,X=17,C=1",-1587637.0,-82495.2,1,X|Y,1
X,575,Y,197,X,21,C,1,S,6,R,6,K,26,Y,86,Y,2,K,5,S,2,R,5,X,17,C,1,"L1:[sp=X,575] Y=197,X=21,C=1,S=6,R=6,K=26 || L2:[sp=Y,86] Y=2,K=5,S=2,R=5,X=17,C=1",-1587673.0,-167289.0,1,X|Y,1
Y,575,X,154,C,2,R,2,S,6,K,34,Y,16,X,74,Y,1,C,1,R,1,K,32,X,4,S,4,"L1:[sp=Y,575] X=154,C=2,R=2,S=6,K=34,Y=16 || L2:[sp=X,74] Y=1,C=1,R=1,K=32,X=4,S=4",-1596801.0,-223463.0,1,Y|X,1
Y,575,X,154,C,2,R,2,Y,16,K,34,S,6,X,74,Y,16,C,1,R,1,K,32,X,4,S,4,"L1:[sp=Y,575] X=154,C=2,R=2,Y=16,K=34,S=6 || L2:[sp=X,74] Y=16,C=1,R=1,K=32,X=4,S=4",-1596801.0,-222520.0,1,Y|X,1
X,575,C,3,X,21,K,21,Y,155,R,5,S,1,Y,125,C,1,R,2,X,1,K,19,Y,2,S,1,"L1:[sp=X,575] C=3,X=21,K=21,Y=155,R=5,S=1 || L2:[sp=Y,125] C=1,R=2,X=1,K=19,Y=2,S=1",-1605465.0,-176618.0,1,X|Y,1
X,575,C,3,X,21,K,21,Y,155,R,5,S,1,Y,125,C,1,K,19,X,11,R,2,Y,2,S,1,"L1:[sp=X,575] C=3,X=21,K=21,Y=155,R=5,S=1 || L2:[sp=Y,125] C=1,K=19,X=11,R=2,Y=2,S=1",-1605465.0,-176618.0,1,X|Y,1
X,575,Y,155,R,2,K,35,C,2,X,71,S,6,Y,125,C,1,R,1,X,1,K,32,Y,2,S,5,"L1:[sp=X,575] Y=155,R=2,K=35,C=2,X=71,S=6 || L2:[sp=Y,125] C=1,R=1,X=1,K=32,Y=2,S=5",-1608833.0,-226238.0,1,X|Y,1
X,575,K,9,X,21,C,1,S,6,R,7,Y,197,Y,86,Y,2,K,8,X,14,R,5,S,2,C,1,"L1:[sp=X,575] K=9,X=21,C=1,S=6,R=7,Y=197 || L2:[sp=Y,86] Y=2,K=8,X=14,R=5,S=2,C=1",-1612897.0,-96161.6,1,X|Y,1
C,575,Y,57,S,6,X,109,R,5,C,1,K,37,X,125,C,1,Y,2,K,32,X,1,R,2,S,2,"L1:[sp=C,575] Y=57,S=6,X=109,R=5,C=1,K=37 || L2:[sp=X,125] C=1,Y=2,K=32,X=1,R=2,S=2",-1637089.0,-57562.9,1,C|X,1
C,575,Y,57,X,109,S,6,R,5,C,1,K,37,X,125,C,1,Y,2,K,32,X,1,R,2,S,2,"L1:[sp=C,575] Y=57,X=109,S=6,R=5,C=1,K=37 || L2:[sp=X,125] C=1,Y=2,K=32,X=1,R=2,S=2",-1637089.0,-57183.6,1,C|X,1
X,575,X,21,Y,176,K,26,S,1,R,7,C,3,Y,125,X,14,K,11,R,2,C,1,S,1,Y,2,"L1:[sp=X,575] X=21,Y=176,K=26,S=1,R=7,C=3 || L2:[sp=Y,125] X=14,K=11,R=2,C=1,S=1,Y=2",-1654717.0,-86667.4,1,X|Y,1
X,575,X,21,S,2,Y,172,K,64,R,6,C,3,Y,125,K,5,X,14,Y,2,C,1,S,1,R,5,"L1:[sp=X,575] X=21,S=2,Y=172,K=64,R=6,C=3 || L2:[sp=Y,125] K=5,X=14,Y=2,C=1,S=1,R=5",-1655841.0,-102919.0,1,X|Y,1
X,575,X,21,S,2,Y,172,K,64,R,6,C,3,Y,125,K,5,X,14,Y,2,C,2,S,1,R,5,"L1:[sp=X,575] X=21,S=2,Y=172,K=64,R=6,C=3 || L2:[sp=Y,125] K=5,X=14,Y=2,C=2,S=1,R=5",-1655841.0,-102919.0,1,X|Y,1
X,575,X,21,S,2,Y,124,K,64,R,6,C,1,Y,125,K,43,X,14,Y,2,C,1,S,1,R,5,"L1:[sp=X,575] X=21,S=2,Y=124,K=64,R=6,C=1 || L2:[sp=Y,125] K=43,X=14,Y=2,C=1,S=1,R=5",-1655905.0,-304259.0,1,X|Y,1
X,575,K,9,S,2,X,21,Y,172,R,7,C,3,Y,125,C,1,X,14,Y,2,K,8,S,1,R,5,"L1:[sp=X,575] K=9,S=2,X=21,Y=172,R=7,C=3 || L2:[sp=Y,125] C=1,X=14,Y=2,K=8,S=1,R=5",-1655937.0,-67246.7,1,X|Y,1
X,575,X,21,K,9,S,2,Y,172,R,6,C,3,Y,125,K,8,X,14,Y,2,C,1,S,1,R,5,"L1:[sp=X,575] X=21,K=9,S=2,Y=172,R=6,C=3 || L2:[sp=Y,125] K=8,X=14,Y=2,C=1,S=1,R=5",-1656065.0,-116067.0,1,X|Y,1
X,575,X,21,Y,172,S,2,K,9,R,6,C,2,Y,125,K,8,X,14,Y,2,C,1,S,1,R,5,"L1:[sp=X,575] X=21,Y=172,S=2,K=9,R=6,C=2 || L2:[sp=Y,125] K=8,X=14,Y=2,C=1,S=1,R=5",-1656321.0,-242220.0,1,X|Y,1
Y,575,S,3,R,5,X,55,C,3,Y,57,K,35,X,125,C,2,X,1,R,2,K,32,Y,2,S,2,"L1:[sp=Y,575] S=3,R=5,X=55,C=3,Y=57,K=35 || L2:[sp=X,125] C=2,X=1,R=2,K=32,Y=2,S=2",-1675861.0,-86999.7,1,Y|X,1
