L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,811,R,7,S,7,K,29,Y,109,X,64,C,1,X,50,S,7,Y,1,R,7,C,1,X,1,K,9,"L1:[sp=X,811] R=7,S=7,K=29,Y=109,X=64,C=1 || L2:[sp=X,50] S=7,Y=1,R=7,C=1,X=1,K=9",-3845539.0,-41711.2,1,X|X,1
Y,982,S,7,Y,145,K,50,X,144,C,3,R,7,X,96,Y,107,R,7,S,7,C,1,K,1,X,1,"L1:[sp=Y,982] S=7,Y=145,K=50,X=144,C=3,R=7 || L2:[sp=X,96] Y=107,R=7,S=7,C=1,K=1,X=1",-4092485.0,-15059.8,1,Y|X,1
Y,857,S,7,K,59,Y,53,R,7,X,67,C,3,Y,42,K,1,S,7,R,7,X,1,Y,1,C,1,"L1:[sp=Y,857] S=7,K=59,Y=53,R=7,X=67,C=3 || L2:[sp=Y,42] K=1,S=7,R=7,X=1,Y=1,C=1",-4101897.0,-15290.2,1,Y|Y,1
Y,857,S,7,K,50,Y,53,R,7,X,67,C,3,Y,42,K,36,S,7,R,7,X,1,C,1,Y,1,"L1:[sp=Y,857] S=7,K=50,Y=53,R=7,X=67,C=3 || L2:[sp=Y,42] K=36,S=7,R=7,X=1,C=1,Y=1",-4101897.0,-15278.8,1,Y|Y,1
X,811,R,7,S,7,K,29,Y,145,X,64,C,1,X,50,S,7,Y,1,R,7,C,1,X,1,K,1,"L1:[sp=X,811] R=7,S=7,K=29,Y=145,X=64,C=1 || L2:[sp=X,50] S=7,Y=1,R=7,C=1,X=1,K=1",-4101907.0,-42299.5,1,X|X,1
X,811,R,7,S,7,K,29,Y,120,X,64,C,1,X,50,S,7,Y,1,R,7,C,1,X,1,K,1,"L1:[sp=X,811] R=7,S=7,K=29,Y=120,X=64,C=1 || L2:[sp=X,50] S=7,Y=1,R=7,C=1,X=1,K=1",-4101907.0,-41891.0,1,X|X,1
X,811,R,7,S,7,Y,120,K,29,X,64,C,1,X,50,S,7,Y,1,R,7,C,1,X,1,K,1,"L1:[sp=X,811] R=7,S=7,Y=120,K=29,X=64,C=1 || L2:[sp=X,50] S=7,Y=1,R=7,C=1,X=1,K=1",-4101907.0,-41661.5,1,X|X,1
X,811,S,7,R,7,K,29,Y,145,X,64,C,1,X,50,S,7,Y,1,R,7,C,1,X,2,K,1,"L1:[sp=X,811] S=7,R=7,K=29,Y=145,X=64,C=1 || L2:[sp=X,50] S=7,Y=1,R=7,C=1,X=2,K=1",-4101907.0,-42299.5,1,X|X,1
X,811,R,7,S,7,K,16,Y,145,X,64,C,1,X,50,S,7,Y,1,R,7,C,1,X,1,K,1,"L1:[sp=X,811] R=7,S=7,K=16,Y=145,X=64,C=1 || L2:[sp=X,50] S=7,Y=1,R=7,C=1,X=1,K=1",-4101913.0,-43045.8,1,X|X,1
Y,857,S,7,K,59,Y,53,R,7,X,67,C,1,Y,42,K,1,S,7,R,7,X,1,C,1,Y,1,"L1:[sp=Y,857] S=7,K=59,Y=53,R=7,X=67,C=1 || L2:[sp=Y,42] K=1,S=7,R=7,X=1,C=1,Y=1",-4101913.0,-41745.7,1,Y|Y,1
Y,982,S,7,Y,23,K,50,X,144,C,2,R,7,X,16,Y,1,R,7,S,7,C,1,K,19,X,1,"L1:[sp=Y,982] S=7,Y=23,K=50,X=144,C=2,R=7 || L2:[sp=X,16] Y=1,R=7,S=7,C=1,K=19,X=1",-4192449.0,-29346.6,1,Y|X,1
Y,982,S,7,Y,178,C,2,X,144,R,7,K,50,X,96,Y,9,S,7,R,7,C,1,K,41,X,1,"L1:[sp=Y,982] S=7,Y=178,C=2,X=144,R=7,K=50 || L2:[sp=X,96] Y=9,S=7,R=7,C=1,K=41,X=1",-4631391.0,-28005.5,1,Y|X,1
