L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
C,9,K,7,R,5,X,141,S,3,C,1,Y,223,X,84,C,1,S,3,K,6,X,1,Y,1,R,1,"L1:[sp=C,9] K=7,R=5,X=141,S=3,C=1,Y=223 || L2:[sp=X,84] C=1,S=3,K=6,X=1,Y=1,R=1",-24433.0,-163323000.0,1,C|X,1
K,9,C,3,S,1,X,216,R,5,K,7,Y,223,X,84,C,1,S,1,K,6,X,1,Y,1,R,5,"L1:[sp=K,9] C=3,S=1,X=216,R=5,K=7,Y=223 || L2:[sp=X,84] C=1,S=1,K=6,X=1,Y=1,R=5",-24501.0,-163323000.0,1,K|X,1
K,9,C,1,S,3,X,216,R,5,K,7,Y,223,X,84,C,1,S,2,K,6,X,1,Y,1,R,5,"L1:[sp=K,9] C=1,S=3,X=216,R=5,K=7,Y=223 || L2:[sp=X,84] C=1,S=2,K=6,X=1,Y=1,R=5",-24541.0,-163323000.0,1,K|X,1
C,9,X,184,K,12,Y,223,C,2,R,6,S,5,X,84,Y,1,R,2,C,1,X,1,K,7,S,4,"L1:[sp=C,9] X=184,K=12,Y=223,C=2,R=6,S=5 || L2:[sp=X,84] Y=1,R=2,C=1,X=1,K=7,S=4",-25009.0,-163323000.0,1,C|X,1
C,9,X,184,K,12,Y,223,C,2,R,6,S,5,X,84,R,2,Y,1,C,1,X,1,K,7,S,4,"L1:[sp=C,9] X=184,K=12,Y=223,C=2,R=6,S=5 || L2:[sp=X,84] R=2,Y=1,C=1,X=1,K=7,S=4",-25009.0,-163323000.0,1,C|X,1
X,9,X,141,K,7,R,5,S,3,C,1,Y,223,X,84,C,1,S,3,R,1,X,1,Y,1,K,4,"L1:[sp=X,9] X=141,K=7,R=5,S=3,C=1,Y=223 || L2:[sp=X,84] C=1,S=3,R=1,X=1,Y=1,K=4",-25129.0,-163323000.0,1,X|X,1
K,9,R,5,C,3,S,3,Y,223,K,24,X,55,X,84,C,1,S,3,R,1,K,21,X,1,Y,1,"L1:[sp=K,9] R=5,C=3,S=3,Y=223,K=24,X=55 || L2:[sp=X,84] C=1,S=3,R=1,K=21,X=1,Y=1",-25576.0,-163323000.0,1,K|X,1
C,9,K,7,R,5,X,171,S,1,C,1,Y,223,X,84,C,1,S,1,K,6,Y,1,X,1,R,1,"L1:[sp=C,9] K=7,R=5,X=171,S=1,C=1,Y=223 || L2:[sp=X,84] C=1,S=1,K=6,Y=1,X=1,R=1",-25649.0,-163323000.0,1,C|X,1
K,9,R,6,C,2,S,4,Y,223,K,51,X,141,X,84,C,1,S,2,R,1,K,21,X,1,Y,1,"L1:[sp=K,9] R=6,C=2,S=4,Y=223,K=51,X=141 || L2:[sp=X,84] C=1,S=2,R=1,K=21,X=1,Y=1",-25721.0,-163323000.0,1,K|X,1
C,9,X,126,K,12,Y,223,C,2,R,3,S,1,X,84,Y,1,R,1,C,1,X,1,K,7,S,1,"L1:[sp=C,9] X=126,K=12,Y=223,C=2,R=3,S=1 || L2:[sp=X,84] Y=1,R=1,C=1,X=1,K=7,S=1",-25733.0,-163323000.0,1,C|X,1
